GT,Estimado,Intervalo
24,23,0.05
24,22,0.1
24,23,0.15
24,22,0.2
25,22,0.25
25,22,0.3
25,22,0.35
25,23,0.4
25,23,0.45
25,24,0.5
25,23,0.55
24,22,0.6
24,22,0.65
24,22,0.7
24,21,0.75
24,22,0.8
24,21,0.85
24,22,0.9
24,22,0.95
24,21,1.0
24,21,1.05
24,22,1.1
24,22,1.15
24,20,1.2
24,21,1.25
24,21,1.3
24,20,1.35
24,22,1.4
24,21,1.45
24,21,1.5
24,20,1.55
24,20,1.6
24,22,1.65
24,21,1.7
24,21,1.75
24,21,1.8
24,22,1.85
24,21,1.9
24,22,1.95
24,22,2.0
24,22,2.05
25,22,2.1
25,22,2.15
25,23,2.2
25,23,2.25
25,23,2.3
25,23,2.35
25,23,2.4
25,23,2.45
25,22,2.5
25,22,2.55
25,22,2.6
25,22,2.65
25,22,2.7
26,22,2.75
26,23,2.8
26,23,2.85
26,23,2.9
26,23,2.95
25,23,3.0
25,23,3.05
25,22,3.1
25,23,3.15
24,22,3.2
24,22,3.25
24,21,3.3
23,21,3.35
23,22,3.4
23,21,3.45
23,21,3.5
23,22,3.55
23,22,3.6
23,23,3.65
24,23,3.7
25,22,3.75
26,23,3.8
26,24,3.85
26,24,3.9
26,24,3.95
24,24,4.0
24,24,4.05
24,23,4.1
24,23,4.15
25,23,4.2
25,22,4.25
25,22,4.3
25,22,4.35
25,24,4.4
25,23,4.45
25,22,4.5
24,22,4.55
23,22,4.6
23,22,4.65
23,22,4.7
23,23,4.75
23,23,4.8
23,24,4.85
23,23,4.9
23,23,4.95
23,24,5.0
24,24,5.05
24,24,5.1
24,23,5.15
24,23,5.2
24,23,5.25
24,23,5.3
24,23,5.35
24,22,5.4
24,23,5.45
24,24,5.5
24,23,5.55
24,22,5.6
24,23,5.65
24,23,5.7
24,23,5.75
24,23,5.8
25,24,5.85
24,24,5.9
24,25,5.95
24,24,6.01
24,25,6.06
24,24,6.11
24,24,6.16
24,24,6.21
24,24,6.26
24,23,6.31
24,24,6.36
24,23,6.41
24,23,6.46
24,23,6.51
24,24,6.56
24,23,6.61
24,23,6.66
24,23,6.71
24,23,6.76
24,22,6.81
24,22,6.86
24,22,6.91
24,23,6.96
24,23,7.01
24,23,7.06
24,23,7.11
24,23,7.16
24,24,7.21
24,24,7.26
24,24,7.31
24,24,7.36
24,24,7.41
24,25,7.46
24,24,7.51
25,25,7.56
25,24,7.61
25,24,7.66
25,25,7.71
25,25,7.76
25,25,7.81
25,24,7.86
24,22,7.91
24,23,7.96
24,23,8.01
24,24,8.06
24,23,8.11
24,24,8.16
24,22,8.21
24,22,8.26
24,22,8.31
24,23,8.36
24,21,8.41
24,22,8.46
24,22,8.51
24,23,8.56
24,23,8.61
24,23,8.66
24,22,8.71
24,24,8.76
24,24,8.81
24,24,8.86
24,24,8.91
24,25,8.96
24,25,9.01
24,25,9.06
24,24,9.11
24,23,9.16
24,23,9.21
24,24,9.26
24,24,9.31
24,24,9.36
24,24,9.41
24,24,9.46
24,23,9.51
24,25,9.56
24,25,9.61
24,24,9.66
25,23,9.71
25,24,9.76
25,23,9.81
25,24,9.86
25,23,9.91
24,24,9.96
24,24,10.01
24,24,10.06
25,24,10.11
25,24,10.16
25,24,10.21
25,25,10.26
25,25,10.31
25,26,10.36
24,25,10.41
24,25,10.46
24,23,10.51
24,23,10.56
24,24,10.61
24,23,10.66
24,23,10.71
24,23,10.76
24,23,10.81
24,23,10.86
25,22,10.91
25,23,10.96
25,23,11.01
25,23,11.06
25,23,11.11
25,24,11.16
25,23,11.21
25,23,11.26
25,23,11.31
25,24,11.36
25,24,11.41
25,24,11.46
25,23,11.51
25,24,11.56
25,24,11.61
25,24,11.66
25,23,11.71
25,24,11.76
25,23,11.81
25,23,11.86
25,23,11.91
24,23,11.96
24,24,12.01
24,23,12.06
24,23,12.11
24,23,12.16
24,24,12.21
24,24,12.26
25,23,12.31
25,24,12.36
25,24,12.41
25,24,12.46
25,23,12.51
25,24,12.56
25,23,12.61
25,23,12.66
25,23,12.71
24,23,12.76
24,23,12.81
24,24,12.86
24,23,12.91
24,23,12.96
24,23,13.01
24,23,13.06
25,23,13.11
25,23,13.16
25,23,13.21
25,23,13.26
25,22,13.31
25,23,13.36
25,23,13.41
25,23,13.46
26,23,13.51
26,25,13.56
26,25,13.61
25,24,13.66
25,24,13.71
25,25,13.76
25,24,13.81
25,24,13.86
25,23,13.91
25,24,13.96
24,24,14.01
24,25,14.06
24,25,14.11
24,25,14.16
24,24,14.21
24,24,14.26
24,24,14.31
25,24,14.36
25,24,14.41
25,25,14.46
25,24,14.51
25,25,14.56
25,25,14.61
26,24,14.66
25,25,14.71
26,26,14.76
26,25,14.81
26,26,14.86
26,23,14.91
26,24,14.96
26,25,15.01
26,25,15.06
26,25,15.11
26,26,15.16
26,25,15.21
26,25,15.26
26,25,15.31
26,25,15.36
26,25,15.41
27,25,15.46
25,25,15.51
25,24,15.56
24,24,15.61
24,26,15.66
24,24,15.71
24,22,15.76
24,21,15.81
24,22,15.86
24,21,15.91
24,22,15.96
24,21,16.01
24,22,16.06
24,22,16.11
24,22,16.16
24,22,16.21
24,21,16.26
24,22,16.31
24,22,16.36
24,22,16.41
25,22,16.46
25,21,16.51
24,22,16.56
24,21,16.61
24,22,16.66
24,22,16.71
24,23,16.76
24,24,16.81
24,22,16.86
24,22,16.91
24,22,16.96
24,21,17.01
24,23,17.06
24,23,17.11
24,24,17.16
24,23,17.21
24,22,17.26
24,22,17.31
24,23,17.36
24,22,17.41
24,22,17.46
24,22,17.51
24,23,17.56
24,22,17.61
24,23,17.66
24,23,17.71
26,24,17.76
26,24,17.81
26,24,17.86
26,24,17.91
25,23,17.96
25,23,18.02
25,23,18.07
24,23,18.12
24,23,18.17
24,23,18.22
24,24,18.27
24,22,18.32
24,23,18.37
24,22,18.42
24,23,18.47
24,23,18.52
24,23,18.57
24,22,18.62
24,23,18.67
24,23,18.72
24,23,18.77
23,24,18.82
24,23,18.87
24,23,18.92
24,23,18.97
24,23,19.02
24,24,19.07
23,22,19.12
24,23,19.17
25,22,19.22
25,23,19.27
25,23,19.32
25,24,19.37
25,24,19.42
25,23,19.47
25,24,19.52
25,24,19.57
25,25,19.62
24,26,19.67
23,25,19.72
23,25,19.77
24,24,19.82
24,23,19.87
24,23,19.92
24,23,19.97
25,24,20.02
25,25,20.07
25,24,20.12
25,25,20.17
25,25,20.22
25,24,20.27
25,24,20.32
24,24,20.37
24,24,20.42
24,23,20.47
24,22,20.52
24,23,20.57
24,23,20.62
24,23,20.67
24,23,20.72
24,23,20.77
24,23,20.82
24,24,20.87
24,23,20.92
24,24,20.97
24,22,21.02
24,23,21.07
24,23,21.12
24,23,21.17
24,23,21.22
24,24,21.27
24,24,21.32
24,23,21.37
24,23,21.42
24,24,21.47
24,24,21.52
24,24,21.57
24,23,21.62
24,23,21.67
24,24,21.72
24,24,21.77
24,24,21.82
24,23,21.87
24,23,21.92
24,22,21.97
24,23,22.02
24,23,22.07
24,23,22.12
24,24,22.17
24,23,22.22
25,23,22.27
25,22,22.32
24,23,22.37
24,22,22.42
24,23,22.47
24,23,22.52
24,23,22.57
24,23,22.62
24,24,22.67
24,23,22.72
24,23,22.77
24,22,22.82
24,23,22.87
24,22,22.92
24,23,22.97
24,24,23.02
24,24,23.07
24,23,23.12
24,23,23.17
24,22,23.22
24,23,23.27
24,23,23.32
24,23,23.37
24,23,23.42
24,24,23.47
24,23,23.52
24,23,23.57
24,23,23.62
24,24,23.67
24,24,23.72
24,24,23.77
24,23,23.82
24,24,23.87
24,24,23.92
24,23,23.97
24,23,24.02
24,23,24.07
24,23,24.12
24,23,24.17
24,23,24.22
24,23,24.27
24,23,24.32
24,23,24.37
24,23,24.42
24,24,24.47
24,24,24.52
24,24,24.57
25,24,24.62
24,25,24.67
24,24,24.72
24,24,24.77
24,22,24.82
24,23,24.87
24,23,24.92
24,22,24.97
25,23,25.02
25,23,25.07
25,23,25.12
25,23,25.17
24,23,25.22
24,24,25.27
24,24,25.32
24,23,25.37
24,23,25.42
24,23,25.47
24,23,25.52
24,23,25.57
24,23,25.62
24,24,25.67
24,24,25.72
24,24,25.77
24,24,25.82
24,24,25.87
24,24,25.92
24,24,25.97
24,23,26.02
24,24,26.07
24,24,26.12
24,24,26.17
24,23,26.22
24,24,26.27
24,25,26.32
24,25,26.37
24,24,26.42
24,23,26.47
24,23,26.52
24,23,26.57
24,24,26.62
24,24,26.67
24,24,26.72
24,24,26.77
24,24,26.82
24,24,26.87
24,24,26.92
24,24,26.97
24,23,27.02
24,24,27.07
24,24,27.12
24,25,27.17
24,25,27.22
24,24,27.27
24,23,27.32
24,23,27.37
24,23,27.42
24,23,27.47
24,21,27.52
24,22,27.57
24,22,27.62
25,22,27.67
25,22,27.72
26,23,27.77
26,23,27.82
26,23,27.87
26,23,27.92
26,24,27.97
25,24,28.02
25,24,28.07
25,24,28.12
25,25,28.17
25,25,28.22
25,25,28.27
25,24,28.32
25,25,28.37
25,24,28.42
25,25,28.47
25,24,28.52
25,24,28.57
25,24,28.62
25,24,28.67
25,24,28.72
25,24,28.77
25,25,28.82
25,26,28.87
25,25,28.92
25,25,28.97
25,24,29.02
25,25,29.07
25,25,29.12
25,25,29.17
25,25,29.22
25,25,29.27
25,25,29.32
25,25,29.37
25,25,29.42
25,25,29.47
25,25,29.52
25,25,29.57
25,25,29.62
25,25,29.67
25,25,29.72
25,25,29.77
25,25,29.82
25,26,29.87
25,25,29.92
25,25,29.97
25,27,30.03
25,25,30.08
25,24,30.13
25,25,30.18
25,25,30.23
25,24,30.28
25,24,30.33
26,24,30.38
26,23,30.43
26,24,30.48
26,23,30.53
26,25,30.58
26,25,30.63
26,25,30.68
26,24,30.73
26,24,30.78
26,24,30.83
26,25,30.88
25,24,30.93
25,24,30.98
25,25,31.03
25,25,31.08
25,25,31.13
25,25,31.18
25,24,31.23
25,25,31.28
25,24,31.33
26,25,31.38
26,25,31.43
26,25,31.48
26,24,31.53
25,24,31.58
26,25,31.63
26,25,31.68
26,24,31.73
26,25,31.78
26,25,31.83
25,24,31.88
26,23,31.93
26,24,31.98
26,24,32.03
27,24,32.08
26,24,32.13
26,24,32.18
26,25,32.23
26,25,32.28
26,24,32.33
26,24,32.38
26,25,32.43
26,25,32.48
26,24,32.53
26,25,32.58
26,25,32.63
26,25,32.68
26,25,32.73
26,25,32.78
26,25,32.83
26,24,32.88
26,25,32.93
26,25,32.98
26,25,33.03
26,26,33.08
26,24,33.13
26,25,33.18
26,25,33.23
26,25,33.28
26,26,33.33
26,26,33.38
26,26,33.43
26,26,33.48
26,24,33.53
26,25,33.58
26,25,33.63
26,25,33.68
26,26,33.73
26,27,33.78
26,27,33.83
25,27,33.88
26,26,33.93
26,27,33.98
26,27,34.03
26,27,34.08
26,25,34.13
27,27,34.18
27,27,34.23
27,27,34.28
26,25,34.33
26,26,34.38
26,27,34.43
26,26,34.48
26,26,34.53
26,28,34.58
26,27,34.63
26,27,34.68
27,26,34.73
25,28,34.78
25,28,34.83
25,28,34.88
26,27,34.93
26,26,34.98
26,26,35.03
26,26,35.08
26,25,35.13
24,26,35.18
24,27,35.23
24,28,35.28
24,25,35.33
25,24,35.38
24,24,35.43
25,25,35.48
26,27,35.53
26,26,35.58
26,25,35.63
26,26,35.68
26,24,35.73
26,26,35.78
27,26,35.83
27,26,35.88
27,26,35.93
27,28,35.98
27,28,36.03
27,27,36.08
27,26,36.13
27,25,36.18
27,25,36.23
27,25,36.28
27,25,36.33
27,25,36.38
27,25,36.43
26,25,36.48
26,24,36.53
26,24,36.58
26,24,36.63
26,25,36.68
26,25,36.73
26,25,36.78
27,25,36.83
28,24,36.88
28,22,36.93
28,23,36.98
27,24,37.03
27,26,37.08
28,23,37.13
29,23,37.18
28,24,37.23
26,24,37.28
25,25,37.33
25,23,37.38
26,26,37.43
26,28,37.48
27,28,37.53
27,28,37.58
27,29,37.63
26,29,37.68
25,27,37.73
25,27,37.78
25,26,37.83
25,25,37.88
25,24,37.93
25,23,37.98
24,25,38.03
24,24,38.08
23,24,38.13
23,25,38.18
24,27,38.23
24,25,38.28
25,26,38.33
25,26,38.38
25,26,38.43
25,25,38.48
24,27,38.53
24,25,38.58
23,25,38.63
22,27,38.68
22,26,38.73
22,25,38.78
23,26,38.83
23,27,38.88
23,25,38.93
24,25,38.98
24,28,39.03
24,27,39.08
24,25,39.13
22,24,39.18
22,26,39.23
22,26,39.28
23,24,39.33
23,24,39.38
23,25,39.43
25,28,39.48
26,28,39.53
26,25,39.58
26,26,39.63
26,26,39.68
26,24,39.73
26,25,39.78
26,25,39.83
26,25,39.88
26,24,39.93
25,23,39.98
25,22,40.03
25,24,40.08
25,23,40.13
24,24,40.18
23,24,40.23
24,26,40.28
24,25,40.33
24,27,40.38
24,25,40.43
24,25,40.48
24,25,40.53
23,26,40.58
23,23,40.63
25,24,40.68
25,25,40.73
25,26,40.78
24,26,40.83
24,26,40.88
24,25,40.93
22,24,40.98
22,24,41.03
22,25,41.08
22,25,41.13
23,24,41.18
22,24,41.23
22,23,41.28
22,23,41.33
22,22,41.38
22,22,41.43
22,23,41.48
22,23,41.53
23,23,41.58
24,24,41.63
24,25,41.68
26,25,41.73
26,25,41.78
25,25,41.83
25,25,41.88
25,25,41.93
24,25,41.98
24,25,42.04
25,27,42.09
25,25,42.14
25,26,42.19
25,28,42.24
25,28,42.29
25,27,42.34
25,26,42.39
25,26,42.44
25,27,42.49
25,27,42.54
25,26,42.59
25,25,42.64
25,27,42.69
24,25,42.74
24,24,42.79
24,25,42.84
24,24,42.89
24,24,42.94
25,22,42.99
25,24,43.04
24,25,43.09
23,25,43.14
23,25,43.19
23,24,43.24
23,26,43.29
23,27,43.34
23,25,43.39
23,24,43.44
23,26,43.49
23,25,43.54
23,25,43.59
23,24,43.64
23,24,43.69
23,25,43.74
23,25,43.79
23,25,43.84
23,24,43.89
23,24,43.94
23,24,43.99
23,24,44.04
23,24,44.09
24,25,44.14
24,24,44.19
24,26,44.24
24,25,44.29
24,25,44.34
24,24,44.39
24,26,44.44
24,26,44.49
24,26,44.54
24,24,44.59
25,26,44.64
25,25,44.69
25,25,44.74
25,25,44.79
25,25,44.84
25,25,44.89
25,26,44.94
25,25,44.99
25,26,45.04
26,25,45.09
26,26,45.14
26,27,45.19
26,26,45.24
27,26,45.29
27,26,45.34
26,25,45.39
26,26,45.44
26,26,45.49
26,26,45.54
25,26,45.59
25,27,45.64
25,25,45.69
25,26,45.74
25,26,45.79
25,26,45.84
25,26,45.89
25,26,45.94
25,24,45.99
25,25,46.04
25,26,46.09
26,26,46.14
26,26,46.19
27,28,46.24
27,27,46.29
26,28,46.34
26,25,46.39
25,26,46.44
25,27,46.49
25,28,46.54
25,27,46.59
26,27,46.64
25,27,46.69
26,26,46.74
27,27,46.79
26,27,46.84
26,25,46.89
26,25,46.94
26,26,46.99
26,27,47.04
26,27,47.09
26,26,47.14
26,24,47.19
26,25,47.24
26,25,47.29
26,25,47.34
26,24,47.39
27,26,47.44
27,26,47.49
26,27,47.54
26,25,47.59
26,25,47.64
26,26,47.69
24,26,47.74
24,25,47.79
24,27,47.84
24,27,47.89
24,28,47.94
25,27,47.99
25,27,48.04
25,27,48.09
25,27,48.14
25,28,48.19
25,29,48.24
25,28,48.29
26,29,48.34
25,27,48.39
26,28,48.44
26,28,48.49
26,28,48.54
26,26,48.59
26,26,48.64
26,26,48.69
26,26,48.74
25,27,48.79
25,28,48.84
26,27,48.89
26,27,48.94
27,26,48.99
27,27,49.04
27,25,49.09
27,25,49.14
27,26,49.19
27,27,49.24
27,28,49.29
26,28,49.34
25,25,49.39
25,26,49.44
25,25,49.49
25,25,49.54
25,25,49.59
25,26,49.64
25,27,49.69
25,26,49.74
26,26,49.79
26,26,49.84
26,27,49.89
26,27,49.94
26,27,49.99
26,26,50.04
26,28,50.09
25,26,50.14
26,26,50.19
26,25,50.24
26,24,50.29
26,24,50.34
26,24,50.39
26,25,50.44
27,26,50.49
27,26,50.54
27,25,50.59
27,25,50.64
27,26,50.69
26,25,50.74
25,25,50.79
25,25,50.84
25,27,50.89
25,26,50.94
25,24,50.99
25,26,51.04
25,26,51.09
25,26,51.14
25,25,51.19
25,25,51.24
25,26,51.29
25,26,51.34
25,26,51.39
25,26,51.44
25,27,51.49
25,27,51.54
25,26,51.59
26,26,51.64
26,25,51.69
26,25,51.74
26,26,51.79
26,26,51.84
26,26,51.89
26,26,51.94
26,26,51.99
26,27,52.04
26,27,52.09
25,26,52.14
25,27,52.19
26,27,52.24
26,27,52.29
26,26,52.34
25,26,52.39
25,27,52.44
25,27,52.49
25,26,52.54
25,26,52.59
25,25,52.64
25,25,52.69
25,25,52.74
25,27,52.79
25,26,52.84
25,25,52.89
25,25,52.94
25,25,52.99
25,25,53.04
25,26,53.09
25,27,53.14
26,28,53.19
26,28,53.24
26,29,53.29
26,28,53.34
27,28,53.39
27,27,53.44
27,26,53.49
27,25,53.54
28,28,53.59
28,26,53.64
28,27,53.69
28,27,53.74
27,27,53.79
27,28,53.84
27,27,53.89
27,27,53.94
27,28,53.99
27,29,54.05
27,29,54.1
27,29,54.15
27,29,54.2
27,29,54.25
27,29,54.3
27,27,54.35
27,28,54.4
27,28,54.45
27,28,54.5
27,28,54.55
27,29,54.6
27,29,54.65
27,29,54.7
27,28,54.75
27,29,54.8
27,30,54.85
27,30,54.9
28,30,54.95
28,30,55.0
28,30,55.05
27,31,55.1
27,30,55.15
27,27,55.2
27,28,55.25
27,28,55.3
27,29,55.35
27,29,55.4
27,29,55.45
27,29,55.5
27,28,55.55
27,28,55.6
28,27,55.65
28,28,55.7
27,28,55.75
27,27,55.8
27,27,55.85
27,26,55.9
27,26,55.95
26,25,56.0
26,25,56.05
26,25,56.1
26,26,56.15
26,25,56.2
26,24,56.25
26,25,56.3
26,26,56.35
26,26,56.4
26,26,56.45
26,26,56.5
26,26,56.55
26,25,56.6
26,26,56.65
26,26,56.7
26,25,56.75
26,25,56.8
26,26,56.85
26,27,56.9
26,26,56.95
27,27,57.0
27,29,57.05
27,29,57.1
27,30,57.15
26,29,57.2
26,27,57.25
26,30,57.3
26,28,57.35
27,26,57.4
27,29,57.45
27,30,57.5
27,29,57.55
27,28,57.6
27,29,57.65
27,29,57.7
27,29,57.75
27,30,57.8
28,26,57.85
27,28,57.9
26,29,57.95
26,29,58.0
26,28,58.05
26,28,58.1
26,28,58.15
26,28,58.2
26,26,58.25
26,28,58.3
26,27,58.35
26,28,58.4
26,28,58.45
26,29,58.5
26,28,58.55
26,28,58.6
25,25,58.65
24,28,58.7
24,28,58.75
25,27,58.8
26,27,58.85
26,27,58.9
27,26,58.95
26,27,59.0
27,27,59.05
26,27,59.1
25,27,59.15
26,27,59.2
25,26,59.25
27,27,59.3
25,27,59.35
26,29,59.4
25,26,59.45
24,27,59.5
24,26,59.55
24,26,59.6
25,26,59.65
25,26,59.7
25,27,59.75
25,26,59.8
25,26,59.85
25,26,59.9
25,25,59.95
25,26,60.0
